Name	input_file	simulation_n	quant_method	tally_method	NumReads	truth
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	quantMtRNAseq_Cerebellum_tRNA_1	0	bowtie2	fractional	3.940726817042606	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	quantMtRNAseq_Cerebellum_tRNA_1	0	shrimp	fractional	2.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	quantMtRNAseq_Cerebellum_tRNA_2	0	bowtie2	fractional	3.308333333333333	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	quantMtRNAseq_Cerebellum_tRNA_2	0	shrimp	fractional	2.5	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	quantMtRNAseq_Cerebellum_tRNA_3	0	bowtie2	fractional	2.321933621933622	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	quantMtRNAseq_Cerebellum_tRNA_3	0	shrimp	fractional	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	quantMtRNAseq_Cortex_tRNA_1	0	bowtie2	fractional	2.681077694235588	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	quantMtRNAseq_Cortex_tRNA_1	0	shrimp	fractional	0.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	quantMtRNAseq_Cortex_tRNA_2	0	bowtie2	fractional	4.288931788931788	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	quantMtRNAseq_Cortex_tRNA_2	0	shrimp	fractional	5.0	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	quantMtRNAseq_Cortex_tRNA_3	0	bowtie2	fractional	1.134681964573269	0
Escherichia_coli_str_K_12_substr_MG1655_tRNA-eColiLys-TTT-1	quantMtRNAseq_Cortex_tRNA_3	0	shrimp	fractional	0.0	0
Mus_musculus_mito_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_1	0	bowtie2	fractional	1961.0	1961
Mus_musculus_mito_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_1	0	shrimp	fractional	1942.0	1961
Mus_musculus_mito_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_2	0	bowtie2	fractional	1962.0	1961
Mus_musculus_mito_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_2	0	shrimp	fractional	1945.0	1961
Mus_musculus_mito_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_3	0	bowtie2	fractional	1961.0	1961
Mus_musculus_mito_tRNA-Ala-TGC-1	quantMtRNAseq_Cerebellum_tRNA_3	0	shrimp	fractional	1952.0	1961
Mus_musculus_mito_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_1	0	bowtie2	fractional	1961.0	1961
Mus_musculus_mito_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_1	0	shrimp	fractional	1939.0	1961
Mus_musculus_mito_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_2	0	bowtie2	fractional	1962.0	1961
Mus_musculus_mito_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_2	0	shrimp	fractional	1946.0	1961
Mus_musculus_mito_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_3	0	bowtie2	fractional	1961.0	1961
Mus_musculus_mito_tRNA-Ala-TGC-1	quantMtRNAseq_Cortex_tRNA_3	0	shrimp	fractional	1954.0	1961
Mus_musculus_mito_tRNA-Arg-TCG-1	quantMtRNAseq_Cerebellum_tRNA_1	0	bowtie2	fractional	1961.0	1961
Mus_musculus_mito_tRNA-Arg-TCG-1	quantMtRNAseq_Cerebellum_tRNA_1	0	shrimp	fractional	1934.0	1961
Mus_musculus_mito_tRNA-Arg-TCG-1	quantMtRNAseq_Cerebellum_tRNA_2	0	bowtie2	fractional	1961.0	1961
Mus_musculus_mito_tRNA-Arg-TCG-1	quantMtRNAseq_Cerebellum_tRNA_2	0	shrimp	fractional	1943.0	1961
Mus_musculus_mito_tRNA-Arg-TCG-1	quantMtRNAseq_Cerebellum_tRNA_3	0	bowtie2	fractional	1961.0	1961
Mus_musculus_mito_tRNA-Arg-TCG-1	quantMtRNAseq_Cerebellum_tRNA_3	0	shrimp	fractional	1949.0	1961
Mus_musculus_mito_tRNA-Arg-TCG-1	quantMtRNAseq_Cortex_tRNA_1	0	bowtie2	fractional	1962.0	1961
Mus_musculus_mito_tRNA-Arg-TCG-1	quantMtRNAseq_Cortex_tRNA_1	0	shrimp	fractional	1920.0	1961
Mus_musculus_mito_tRNA-Arg-TCG-1	quantMtRNAseq_Cortex_tRNA_2	0	bowtie2	fractional	1961.1666666666667	1961
Mus_musculus_mito_tRNA-Arg-TCG-1	quantMtRNAseq_Cortex_tRNA_2	0	shrimp	fractional	1949.0	1961
Mus_musculus_mito_tRNA-Arg-TCG-1	quantMtRNAseq_Cortex_tRNA_3	0	bowtie2	fractional	1961.0833333333333	1961
Mus_musculus_mito_tRNA-Arg-TCG-1	quantMtRNAseq_Cortex_tRNA_3	0	shrimp	fractional	1944.0	1961
Mus_musculus_mito_tRNA-Asn-GTT-1	quantMtRNAseq_Cerebellum_tRNA_1	0	bowtie2	fractional	1958.0	1961
Mus_musculus_mito_tRNA-Asn-GTT-1	quantMtRNAseq_Cerebellum_tRNA_1	0	shrimp	fractional	1723.0	1961
Mus_musculus_mito_tRNA-Asn-GTT-1	quantMtRNAseq_Cerebellum_tRNA_2	0	bowtie2	fractional	1961.0	1961
Mus_musculus_mito_tRNA-Asn-GTT-1	quantMtRNAseq_Cerebellum_tRNA_2	0	shrimp	fractional	1903.0	1961
Mus_musculus_mito_tRNA-Asn-GTT-1	quantMtRNAseq_Cerebellum_tRNA_3	0	bowtie2	fractional	1961.0	1961
Mus_musculus_mito_tRNA-Asn-GTT-1	quantMtRNAseq_Cerebellum_tRNA_3	0	shrimp	fractional	1925.0	1961
Mus_musculus_mito_tRNA-Asn-GTT-1	quantMtRNAseq_Cortex_tRNA_1	0	bowtie2	fractional	1961.0	1961
Mus_musculus_mito_tRNA-Asn-GTT-1	quantMtRNAseq_Cortex_tRNA_1	0	shrimp	fractional	1703.0	1961
Mus_musculus_mito_tRNA-Asn-GTT-1	quantMtRNAseq_Cortex_tRNA_2	0	bowtie2	fractional	1961.0	1961
Mus_musculus_mito_tRNA-Asn-GTT-1	quantMtRNAseq_Cortex_tRNA_2	0	shrimp	fractional	1921.0	1961
Mus_musculus_mito_tRNA-Asn-GTT-1	quantMtRNAseq_Cortex_tRNA_3	0	bowtie2	fractional	1961.0	1961
Mus_musculus_mito_tRNA-Asn-GTT-1	quantMtRNAseq_Cortex_tRNA_3	0	shrimp	fractional	1939.0	1961
Mus_musculus_mito_tRNA-Asp-GTC-1	quantMtRNAseq_Cerebellum_tRNA_1	0	bowtie2	fractional	1955.0	1961
Mus_musculus_mito_tRNA-Asp-GTC-1	quantMtRNAseq_Cerebellum_tRNA_1	0	shrimp	fractional	1784.0	1961
Mus_musculus_mito_tRNA-Asp-GTC-1	quantMtRNAseq_Cerebellum_tRNA_2	0	bowtie2	fractional	1961.0	1961
Mus_musculus_mito_tRNA-Asp-GTC-1	quantMtRNAseq_Cerebellum_tRNA_2	0	shrimp	fractional	1901.0	1961
Mus_musculus_mito_tRNA-Asp-GTC-1	quantMtRNAseq_Cerebellum_tRNA_3	0	bowtie2	fractional	1960.0	1961
Mus_musculus_mito_tRNA-Asp-GTC-1	quantMtRNAseq_Cerebellum_tRNA_3	0	shrimp	fractional	1933.0	1961
Mus_musculus_mito_tRNA-Asp-GTC-1	quantMtRNAseq_Cortex_tRNA_1	0	bowtie2	fractional	1955.0	1961
Mus_musculus_mito_tRNA-Asp-GTC-1	quantMtRNAseq_Cortex_tRNA_1	0	shrimp	fractional	1854.0	1961
Mus_musculus_mito_tRNA-Asp-GTC-1	quantMtRNAseq_Cortex_tRNA_2	0	bowtie2	fractional	1959.0	1961
Mus_musculus_mito_tRNA-Asp-GTC-1	quantMtRNAseq_Cortex_tRNA_2	0	shrimp	fractional	1932.0	1961
Mus_musculus_mito_tRNA-Asp-GTC-1	quantMtRNAseq_Cortex_tRNA_3	0	bowtie2	fractional	1960.0	1961
Mus_musculus_mito_tRNA-Asp-GTC-1	quantMtRNAseq_Cortex_tRNA_3	0	shrimp	fractional	1936.0	1961
Mus_musculus_mito_tRNA-Cys-GCA-1	quantMtRNAseq_Cerebellum_tRNA_1	0	bowtie2	fractional	1960.0	1961
Mus_musculus_mito_tRNA-Cys-GCA-1	quantMtRNAseq_Cerebellum_tRNA_1	0	shrimp	fractional	1942.0	1961
Mus_musculus_mito_tRNA-Cys-GCA-1	quantMtRNAseq_Cerebellum_tRNA_2	0	bowtie2	fractional	1961.0	1961
